sentence_id	sentence	sentence_domain	source
8cb2a9ab1d0e12afd69187edd69fc02e9595d7bb70f45d64fe4ec9365341146e	"""Posłyszawszy o niedoli cesarza, przyleciał, by go pocieszyć i uspokoić."""		https://pl.wikisource.org/wiki/Czerwony_Kapturek_i_inne_bajki/ca%C5%82o%C5%9B%C4%87
8cb3d9bbacf48d329aa0e19b79e4dd4ff4b33b57cfdae735b93639b6fbdc8b4e	"""Cóż to są wielkie rody?"""		https://pl.wikisource.org/wiki/Lalka_(Prus)/ca%C5%82o%C5%9B%C4%87
8cb5253abf0c9aeab970e44c357a88d574c7871b6be6fb519d3046472d31dd01	"""Poczytywano go za zwrot krasomówczy i puszczono płazem niefortunną przygrywkę na sentymentalnej fujarce."""		https://pl.wikisource.org/wiki/Ludzie_bezdomni/Ca%C5%82o%C5%9B%C4%87
8cbf340aee5373320da83cf2364a110e75e2a08a77d56436198b33c2d7be7d83	"""Widać wsiedli dość dawno, bo zdążyli się pospać."""		https://pl.wikisource.org/wiki/Ludzie_bezdomni/Ca%C5%82o%C5%9B%C4%87
8cbf6832a52901653407c7f9478f4b0eb113bdff1b8b2d46fc62c94d5eb75b13	"""Rozpoczął się lipiec; dnie były ciągle pogodne i gorące."""		https://pl.wikisource.org/wiki/Potop_(Sienkiewicz)/Tom_I/ca%C5%82o%C5%9B%C4%87
8cc1010257ba0986e5ce5f55d8402506cd035f33be1820d0963dcd34a20e9331	"""Wszyscy gotowiśmy polec, bo zresztą to najłatwiejsza rzecz."""		https://pl.wikisource.org/wiki/Potop_(Sienkiewicz)/Tom_I/ca%C5%82o%C5%9B%C4%87
8cc4f4fa6459a8e0f03ac62d409f29d472f7f65c1de1b95a17fa4d066012c40e	"""Ale teraz przybył mu jakby nowy zmysł."""		https://pl.wikisource.org/wiki/Lalka_(Prus)/ca%C5%82o%C5%9B%C4%87
8cc6b31fcaa9306f3f28ec628a47a3f048472c655bc707300e03e853b6365a69	"""Ona tam będzie sobie z tymi brudasami radziła."""		https://pl.wikisource.org/wiki/Ludzie_bezdomni/Ca%C5%82o%C5%9B%C4%87
8cc72223f7a3d248eacc635bafa7a44f24c3c72369d28697f896b7bbfdc59556	"""Rozumie się, że on musi iść, jeszcze jak się to rozumie!"""		https://pl.wikisource.org/wiki/Ludzie_bezdomni/Ca%C5%82o%C5%9B%C4%87
8cc8459cef6e5f36f66a221f98e2e5c835d71192588ad8415206ed2f404eef16	"""Panna Izabela zatrzymała się w alei."""		https://pl.wikisource.org/wiki/Lalka_(Prus)/ca%C5%82o%C5%9B%C4%87
8cd15ef94b6694f3738bb52c5d3e52a5db432085fc188c296f815a381fa758de	"""Na zapakowanie jednej tracili nie więcej czasu jak dziesięć sekund."""		https://pl.wikisource.org/wiki/Ludzie_bezdomni/Ca%C5%82o%C5%9B%C4%87
8cd34c99cd3cf4995d9771ab4da83c75801d612920bc608255e6a1584f667d29	"""Niepewność, trwoga i nadzieja odbiły się na twarzy Kmicica."""		https://pl.wikisource.org/wiki/Potop_(Sienkiewicz)/Tom_I/ca%C5%82o%C5%9B%C4%87
8cd3b53710ddbd06beca069cd02b8246c30f8d8b51f6821b77c1133076c1b025	"""„Zresztą, czy ja mam prawo narzekać?"""		https://pl.wikisource.org/wiki/Lalka_(Prus)/ca%C5%82o%C5%9B%C4%87
8cd9c8ada059b46006686f6fd6040973aba046dc0d1133cd864b950ee80af57c	"""Czy mnie choć zatrzymają?..."""		https://pl.wikisource.org/wiki/Lalka_(Prus)/ca%C5%82o%C5%9B%C4%87
8ce69a4a3553d90dfde49d44808326e8cc2d487e88157ff7e591e1b67687f052	"""Ale uspokój się, Helciu, bądź odważna, może to Bóg odwróci..."""		https://pl.wikisource.org/wiki/Lalka_(Prus)/ca%C5%82o%C5%9B%C4%87
8ce763c03dd0efc33188cce4e084555cd264775afc1ccf2a9d191fc69563b822	"""On przecież zdobywał pannę Izabelę mądrością i cierpliwością..."""		https://pl.wikisource.org/wiki/Lalka_(Prus)/ca%C5%82o%C5%9B%C4%87
8ceaffe78048c82170d14c08ed97ec03a941090de439ac65fffc91c422f605ae	Ach! ach! tu kres złości moich		https://pl.wikisource.org/wiki/Ani%C3%B3%C5%82_Str%C3%B3%C5%BC/Wisi_na_krzy%C5%BCu
8ceb726c8d42b93fc6529975a672b7a592cf0f5bce686eaf81fee2052b5d4cfc	"""dobrze wam sprowadzać perkaliki z Moskwy?"""		https://pl.wikisource.org/wiki/Lalka_(Prus)/ca%C5%82o%C5%9B%C4%87
8d00b4d42ba196316af90ec4cb07d0c8de2dfa758b81c3cd5fe86825d07ec910	"""Nie chciało mi się płacić..."""		https://pl.wikisource.org/wiki/Ludzie_bezdomni/Ca%C5%82o%C5%9B%C4%87
8d00e4aa9ab10cd3effb4f4c4205e580541371b5a7caa71b31ed6a0271845f21	"""Patrzcież jak w piersi nieszczęsny się bije!"""		https://pl.wikisource.org/wiki/Boska_Komedia_(Stanis%C5%82awski)/ca%C5%82o%C5%9B%C4%87
8d0a3deca69f644eb83f828fea7c3fd066a25b124b0ade78ae2c05497ec8caac	"""Wił się, jak piskorz."""		https://pl.wikisource.org/wiki/Potop_(Sienkiewicz)/Tom_I/ca%C5%82o%C5%9B%C4%87
8d0b4655a21ffc586de8540fb854ca8f1adf4c10b13d7b2e81c5bd1aac57b176	"""Wszyscy udali się do lasu, gdzie mieszkał słowik."""		https://pl.wikisource.org/wiki/Czerwony_Kapturek_i_inne_bajki/ca%C5%82o%C5%9B%C4%87
8d117c81562735f5e6311f1282f37d8d89398ac13a9dd630a9d02fb88482c9b1	"""Jak wyraz twarzy, tak samo ruchy panny Joanny miały w sobie coś... niepodobnego..."""		https://pl.wikisource.org/wiki/Ludzie_bezdomni/Ca%C5%82o%C5%9B%C4%87
8d13d274f409e1f51a0c8e8ec08a2e03cf03562a434ecfd6eac11f2bd0a7ab7a	"""Trafiłem na szczególną scenę."""		https://pl.wikisource.org/wiki/Lalka_(Prus)/ca%C5%82o%C5%9B%C4%87
8d161da0a9fa1b3e29ec630ddbac83f232d06945ccc3a47b1fe528a44137d24b	"""„Więc to jest moje szczęście?"""		https://pl.wikisource.org/wiki/Lalka_(Prus)/ca%C5%82o%C5%9B%C4%87
8d1f792d6440f548143e1d7c0b7a95e2b4758ff7fdf4e8db5d0a4bb2543c50dc	"""Sadzawki były to jego ulubienice."""		https://pl.wikisource.org/wiki/Ludzie_bezdomni/Ca%C5%82o%C5%9B%C4%87
8d20ba285d720286235cff3468e6fc52082cddc3efa206dd7b62e271f7818d34	"""Pocieszyła się jednak, skoro posadziwszy ją przy stole, poczęstowano szklaneczką wody z melasem."""		https://pl.wikisource.org/wiki/Benvenuto_Cellini_(1893)/Tom_III
8d22a0ec3f29fac250e5ee92fa61c195828614fc99722a5820d1f82ce071f94c	"""na żywy Bóg, mów już wszystko!..."""		https://pl.wikisource.org/wiki/Potop_(Sienkiewicz)/Tom_I/ca%C5%82o%C5%9B%C4%87
8d25f49924ce151a97f2facfb101543b92d5884b4c64f870374ef90283d56d0c	"""Do mnie należy dostarczanie funduszów obrotowych i zawiązywanie stosunków z nabywcami i odbiorcami."""		https://pl.wikisource.org/wiki/Lalka_(Prus)/ca%C5%82o%C5%9B%C4%87
8d261a8b491c3babed1dc7de5316c41a5c78f938c275c4f52b67f44cb6a203c4	"""Paru oponentów z grupy kupieckiej również zbliżyło się do Wokulskiego."""		https://pl.wikisource.org/wiki/Lalka_(Prus)/ca%C5%82o%C5%9B%C4%87
8d27551dd0890599af1dcdb5df64c3b1f97042b2aad30009554a72aafd730943	"""Lauda rozlała szeroko."""		https://pl.wikisource.org/wiki/Potop_(Sienkiewicz)/Tom_I/ca%C5%82o%C5%9B%C4%87
8d29bc9f8b330abb31d6b534dbe0b4ca215fba8c8e895a213a41b3ffe4bb94a9	"""Stopniowo sformułował sobie warunki zapoznania się z panną Izabelą."""		https://pl.wikisource.org/wiki/Lalka_(Prus)/ca%C5%82o%C5%9B%C4%87
8d2c59ac9d83a9663b5bd8b9e754540cc7c332d3e3a2b2451e665d377f374252	"""Taki wstęp nie zwiastował zgody, ani jakiegokolwiek kompromisu."""		https://pl.wikisource.org/wiki/Ludzie_bezdomni/Ca%C5%82o%C5%9B%C4%87
8d2d6e3318f3f34a1436b153c4473320e0d088dca918810ee83753187ef49013	"""Wkrótce też dostrzegł przez szczelinę okienka, że noc się zbliża."""		https://pl.wikisource.org/wiki/Benvenuto_Cellini_(1893)/Tom_III
8d34e16316e8b09161948bf29f94e1f521037b65be694e04fcfec7ecbaa95395	"""Pan Wołodyjowski aż się zerwał z miejsca."""		https://pl.wikisource.org/wiki/Potop_(Sienkiewicz)/Tom_I/ca%C5%82o%C5%9B%C4%87
8d35d3db8cddce893096de00f7629a2daf5eb4d99393eade3876d338724fde09	"""Dziś widzę, że tak nie jest."""		https://pl.wikisource.org/wiki/Ludzie_bezdomni/Ca%C5%82o%C5%9B%C4%87
8d404c259f1cb154db6bd9028eb15a9b6db33629973503f19b9979aa68b5c3a3	"""Mogłaś nie jechać."""		https://pl.wikisource.org/wiki/Ludzie_bezdomni/Ca%C5%82o%C5%9B%C4%87
8d47362605406495d3261b98ef3e35dba13616c24ef96e76dae3ed43c2556a4d	"""Ale skoro na to idzie, to i my potrafimy o naszych głowach pomyśleć!"""		https://pl.wikisource.org/wiki/Potop_(Sienkiewicz)/Tom_I/ca%C5%82o%C5%9B%C4%87
8d4b471e083b627a6de44e87887fb56c7fec2d8c240f9bf2c2cb2a07845cd43b	"""Środkiem alei wciąż toczyły się dorożki i powozy."""		https://pl.wikisource.org/wiki/Lalka_(Prus)/ca%C5%82o%C5%9B%C4%87
8d4e141907d2985c33852d5e1a30397b51cec2908cea49b44a127cd5e8cfc0fb	"""so... Now be still..."""		https://pl.wikisource.org/wiki/Ma%C5%82%C5%BCe%C5%84stwo_z_mi%C5%82o%C5%9Bci
8d598af49839152f195bc446c0ba0cd88e6327ed2fa57e4964ef24414e9c49b6	Pan Armand Duval, tego nie znasz.		https://pl.wikisource.org/wiki/Dama_kameliowa/VIII
8d5e19cb72b6ead52d704abf9c8db3f4e6fe607f6631bca57847bb7232ea69e9	"""Czem możemy służyć?..."""		https://pl.wikisource.org/wiki/Lalka_(Prus)/ca%C5%82o%C5%9B%C4%87
8d72cbf08315d0d75b9a2a13d53294bcbad84160beee7ab3af20b5b260255822	"""Więc cóż ma robić?..."""		https://pl.wikisource.org/wiki/Lalka_(Prus)/ca%C5%82o%C5%9B%C4%87
8d85804bd18049810bc04b51f2abee18908bebc3da6111479f63265f3d9420cd	"""Myśleli, żem się też wykopyrtnął."""		https://pl.wikisource.org/wiki/Krzy%C5%BCacy/ca%C5%82o%C5%9B%C4%87
8d945a18e0f28fe0517d8e5a9a7892ddaa46540b108d9ce554c921bd9ed848b0	"""Felek siedzi w mieszkaniu, papierosy pali."""		https://pl.wikisource.org/wiki/Kr%C3%B3l_Maciu%C5%9B_na_wyspie_bezludnej/ca%C5%82o%C5%9B%C4%87
8d968c5d198b8f16f81f4f112a341bd05c303823ad6ec7a5d4c4a18f1ac96aef	"""Czułem potrzebę mówić o niej..."""		https://pl.wikisource.org/wiki/Ma%C5%82%C5%BCe%C5%84stwo_z_mi%C5%82o%C5%9Bci
8da8698abc3809056e55e3279846428865857ab8a42247bc1dc8319ace294830	"""co za niespodzianka!"""		https://pl.wikisource.org/wiki/Tylko_grajek/ca%C5%82o%C5%9B%C4%87
8dad6eb54ff21e0daa6f42364b5ddfc6cd0aeac8d6ba1f5c84d149bd3685102d	"""Bo tylko uważ co się dzieje."""		https://pl.wikisource.org/wiki/Lalka_(Prus)/ca%C5%82o%C5%9B%C4%87
8db138edd66e33f45ab32353d70112d02d72e9e74af77a59ef659239a9afacde	"""Zbyszko pochylił się i ucałował go w rękę."""		https://pl.wikisource.org/wiki/Krzy%C5%BCacy/ca%C5%82o%C5%9B%C4%87
8db5123ddcdbe80fc238b0ffe8fc79ced53bfc06c2035498b67f6b9c7c4daa09	"""Nie będzie to, jak myślę, bez nagrody, choć najwięcej mi o honor chodzi."""		https://pl.wikisource.org/wiki/Potop_(Sienkiewicz)/Tom_I/ca%C5%82o%C5%9B%C4%87
8db58126e1238665657fc30094203e2a2699ea98a2e91b63f08ba99bc09abca0	"""Formy te były wewnątrz puste."""		https://pl.wikisource.org/wiki/Ludzie_bezdomni/Ca%C5%82o%C5%9B%C4%87
8db5ef348aa1dfe8bb83797c1e3b8fe358dafca25e6099984123ac37b60beaa1	"""Wszystkie idą słuchać mojej obrony..."""		https://pl.wikisource.org/wiki/Lalka_(Prus)/ca%C5%82o%C5%9B%C4%87
8db94fea890f98b7dfc47a134a2ebd9c1abc14fa273c44240c35020559c4291e	"""Przybyły zabrał z sobą psa wiernego i udał się do boru."""		https://pl.wikisource.org/wiki/Ba%C5%9Bnie_(Grimm,_1940)/ca%C5%82o%C5%9B%C4%87
8dbe27d14b1aa255831ffb52cec3b9f2c79b5427ca58f6e345c464ecdc0448df	"""Dalej, Maciuś nie umarł w więzieniu, tylko w szpitalu niedaleko więzienia."""		https://pl.wikisource.org/wiki/Kr%C3%B3l_Maciu%C5%9B_na_wyspie_bezludnej/ca%C5%82o%C5%9B%C4%87
8dbf449b384eeda4c59d621d9786e46cb230d8e4ab436211acc0a4b8d6b77833	"""Szczęściem, żem waszmościów w domu zastał!"""		https://pl.wikisource.org/wiki/Potop_(Sienkiewicz)/Tom_I/ca%C5%82o%C5%9B%C4%87
8dce0aaadce89b88e737cacf5e9ef65f51c5a7dae9c3dc1ac41f19900013df50	"""Noc zapadła i musieli pomyśleć o schronieniu."""		https://pl.wikisource.org/wiki/Ba%C5%9Bnie_(Grimm,_1940)/ca%C5%82o%C5%9B%C4%87
8dce88963c464d405717bffa19c117f8419530853b9be64d7949346aa8e3559a	"""Zamiast odpowiedzieć, wziął się za głowę."""		https://pl.wikisource.org/wiki/Lalka_(Prus)/ca%C5%82o%C5%9B%C4%87
8dcee0b15f34b863b68f93d43bff36086f5d13e303ab1685cae977cb764f69ff	"""Im więcej ciemniało w naturze, tem gęściej i hałaśliwiej robiło się między ludźmi."""		https://pl.wikisource.org/wiki/Lalka_(Prus)/ca%C5%82o%C5%9B%C4%87
8dd0d6e7b9b79c43081eb55c3a269069897623f61448278b0706d855036a2a59	"""Przy obiedzie wypiła śmiejąc się za zdrowie blondynek."""		https://pl.wikisource.org/wiki/Tylko_grajek/ca%C5%82o%C5%9B%C4%87
8dd8940d457aaebfea4a96ea3e6fe14fde6d4b82820a48ddc2ab6b0cb0518711	Nadchodzące wybory były doskonałym tematem zastępczym.		I have created these sentences myself and to the extent possible under law, I have dedicated all copyright and related and neighboring rights to these sentences to the public domain worldwide, using the the CC0 Public Domain Dedication (https://creativecommons.org/publicdomain/zero/1.0/).
8dddd846755ad33acfbbe8727a22571aea23ec13042c5587e7595e1b26adf7b4	"""Jam na wszystko gotów, taka we mnie natura!"""		https://pl.wikisource.org/wiki/Potop_(Sienkiewicz)/Tom_I/ca%C5%82o%C5%9B%C4%87
8de3a8c3408e9e4dcd26c2dd0fd8de80ed7452ab500d75d1944de57d699e2f67	"""Udało mu się to w zupełności."""		https://pl.wikisource.org/wiki/Ludzie_bezdomni/Ca%C5%82o%C5%9B%C4%87
8de58c6f0597c6c51d8350d288000b454176b91703bc224d847ff6e1e05d3c95	"""Musisz iść w świat, poznać pracę i nędzę."""		https://pl.wikisource.org/wiki/Ba%C5%9Bnie_(Grimm,_1940)/ca%C5%82o%C5%9B%C4%87
8df18e34a40554bf7f9770522b9bc9ca8042895e67ce7763312a2eaf5ad8d67c	"""Był to jeden z pierwszych dni września."""		https://pl.wikisource.org/wiki/Ludzie_bezdomni/Ca%C5%82o%C5%9B%C4%87
8dffae51861af0cd3432a31c5a07b87b7b5162fbcdaa1960c773006897b68cdd	"""Tu pod wielkim wodzem i wiernym obrońcą ojczyzny i majestatu służyć będziem."""		https://pl.wikisource.org/wiki/Potop_(Sienkiewicz)/Tom_I/ca%C5%82o%C5%9B%C4%87
8e01144d328ebefc1b04b15bc05478171afd3a06bcf8ec0b0a210d2c93c3b487	"""niechże usłyszę twoje rzępolenie!"""		https://pl.wikisource.org/wiki/Tylko_grajek/ca%C5%82o%C5%9B%C4%87
8e0e34fe9be784a87f4ecd140759faab088187d58e0520928e6582a6db0d65f6	"""Następnie zwierzyła mu się ze wszystkich ostatnich wypadków swego życia."""		https://pl.wikisource.org/wiki/Tylko_grajek/ca%C5%82o%C5%9B%C4%87
8e1b8ea380062d97c2dac1af08f30cd052629657170cc3fa6b7da70b7a3c8522	"""Wzmaga się nieprzyjaciel domu mego, szerzy się zdrada i grożą klęski publiczne."""		https://pl.wikisource.org/wiki/Potop_(Sienkiewicz)/Tom_I/ca%C5%82o%C5%9B%C4%87
8e1f6cd852ceb530e5bf4581276dd874b67b49014ce4932c03374d22dbfe9f8b	"""Zdawało mu się, że za nim stoi Wokulski."""		https://pl.wikisource.org/wiki/Lalka_(Prus)/ca%C5%82o%C5%9B%C4%87
8e24f5d3c5d328d83b8fec5e2abc8bac7e3a12f6c1455e0c76bd27fc72db2aee	"""Niechże ciotka powie, że to źle zrobiła!"""		https://pl.wikisource.org/wiki/Ludzie_bezdomni/Ca%C5%82o%C5%9B%C4%87
8e2872e5371997836d94a43ee355e2e1a1c036f68b1dbcab4930c382e22b2939	"""Czem będę żył?..."""		https://pl.wikisource.org/wiki/Lalka_(Prus)/ca%C5%82o%C5%9B%C4%87
8e2ca32d8bbf796f29d268ed5d664dd84e33a52315c581b88d4350bd403124a0	"""Jeśli się spodziewał zjednać mię tem sobie, musi to być bardzo pospolity człowiek."""		https://pl.wikisource.org/wiki/Ma%C5%82%C5%BCe%C5%84stwo_z_mi%C5%82o%C5%9Bci
8e329fa3e9871eef32183c18c1597f2b3bb3dd9d45cc66af1889ae689f46755a	"""Skądże ten tutaj?"""		https://pl.wikisource.org/wiki/Ludzie_bezdomni/Ca%C5%82o%C5%9B%C4%87
8e33d2556562f7cce9dc4ae0078b297f75208dd43e1e92195a2f6d32e420535b	"""Szedł brzegiem lasu, później środkiem pastwisk błotnistych."""		https://pl.wikisource.org/wiki/Ludzie_bezdomni/Ca%C5%82o%C5%9B%C4%87
8e34a407b47b9106940b185e590d8dcf5b1f9e3312624af6121e2903edfb9d26	"""Położył bułkę i oparł się o poręcz kanapy."""		https://pl.wikisource.org/wiki/Lalka_(Prus)/ca%C5%82o%C5%9B%C4%87
8e366c17d742e32adb94318e6d5290f75e247bc91046ad71cb8e4a612a46d105	"""zali kto nie zachorzał?"""		https://pl.wikisource.org/wiki/Krzy%C5%BCacy/ca%C5%82o%C5%9B%C4%87
8e37f011630c51e3316237fadba3dbfbd0e6e57b43be4341499a0717bf838dc3	"""Nie, nie jestem zakochany... ale... dostanie Jowisza!"""		https://pl.wikisource.org/wiki/Ma%C5%82%C5%BCe%C5%84stwo_z_mi%C5%82o%C5%9Bci
8e3baa2fe13c9163cf87ecb150b7477e2903eae010504767ab61010bc64b2f9b	"""Była już druga po północy."""		https://pl.wikisource.org/wiki/Lalka_(Prus)/ca%C5%82o%C5%9B%C4%87
8e3e6e449c8ec244e5708cdba7105ac5a2ab64d56d8d7927b242b8b915ffe412	"""Zdaje się, że dosyć mam władzy, na dosięgnięcie winowajcy."""		https://pl.wikisource.org/wiki/Benvenuto_Cellini_(1893)/Tom_II
8e3fc739a1a186f34b5e2c42935949e6bdb4a6c455989ab359cdbb9b6904fcf2	"""Z gęby czyste paniątko, ale chłop pleczysty..."""		https://pl.wikisource.org/wiki/Krzy%C5%BCacy/ca%C5%82o%C5%9B%C4%87
8e487aa2535bfcc9ef0a3a3bc2f73b95b78cf6cf6d9de404e522133178fd6616	"""Wierzy mi pan?"""		https://pl.wikisource.org/wiki/Lalka_(Prus)/ca%C5%82o%C5%9B%C4%87
8e4c30fff5b469ecf800b30a0e44848fdb1ffa924baccffc3935b077ef233cfd	"""Nim upłynął kwadrans, cała izba grzmiała wystrzałami."""		https://pl.wikisource.org/wiki/Potop_(Sienkiewicz)/Tom_I/ca%C5%82o%C5%9B%C4%87
8e4d7a1689f05f53cf3da4742cfc57cbdf038fb53afb38dddd00f180e52b497b	"""Po chwili przybyły w odwiedziny inne chrabąszcze, mieszkające na tem samem drzewie."""		https://pl.wikisource.org/wiki/Czerwony_Kapturek_i_inne_bajki/ca%C5%82o%C5%9B%C4%87
8e5785052cdcc74793cdd8bfd34e9783d992c00847305ba123c1eef8bb1e5ede	"""Wąchała perfumy z lubością i czcią dla jasnej pani."""		https://pl.wikisource.org/wiki/Ludzie_bezdomni/Ca%C5%82o%C5%9B%C4%87
8e64db2ed217dda6f7ceae61e44678eae46b0c935bbb03da66c2cf3ac59ad8a8	"""Czytam właśnie Supińskiego: tęga głowa!..."""		https://pl.wikisource.org/wiki/Lalka_(Prus)/ca%C5%82o%C5%9B%C4%87
8e6ef51d72a75df6c74525bd240c132057daf04bc3ee004d3f73454bfd8b59ae	"""Zdawało mi się, że jest zadziwiona tem, że mnie tam widzi."""		https://pl.wikisource.org/wiki/Ma%C5%82%C5%BCe%C5%84stwo_z_mi%C5%82o%C5%9Bci
8e769e7198c4402c9884aeb5dbad85893817728bfc400a065e8d88ef4a1e5726	"""Znam ja ich, ale i oni mnie znają..."""		https://pl.wikisource.org/wiki/Potop_(Sienkiewicz)/Tom_I/ca%C5%82o%C5%9B%C4%87
8e8336abf5455e4091051fe3eae0752093ba4cf0039d0d1c6b280cc6f140ff6b	"""Judym podniósł się z krzesła i wtedy dostrzegł, że tamten zna jego tajemnicę."""		https://pl.wikisource.org/wiki/Ludzie_bezdomni/Ca%C5%82o%C5%9B%C4%87
8e8a950a909fd1f2abf2649bfa9e9e5789023aeafc89d2e7776e8b3abf63a930	Skoro rozpoczniesz Twe panowanie,		https://pl.wikisource.org/wiki/Ani%C3%B3%C5%82_Str%C3%B3%C5%BC/Psalm_109.
8e8d281bd979deadb8d18d83c4d7842776d557ea4c56709e1e7b3933c6bbd49b	"""Wokulski zobaczył rozległą kwadratową salę, bardzo chłodną."""		https://pl.wikisource.org/wiki/Lalka_(Prus)/ca%C5%82o%C5%9B%C4%87
8e9a8f9742acc58a648df704e6928fbd616e7f477bee1ef84802837f7564a046	Przyjdzie więc po nią? Tak, i to niedługo.		https://pl.wikisource.org/wiki/Dama_kameliowa/VIII
8e9b6f216dd8de6aa57a3af123cc4f722ad10d730068974b49c38a1e23e8db6e	"""Niezły to może człowiek, ale zawsze kupiec..."""		https://pl.wikisource.org/wiki/Lalka_(Prus)/ca%C5%82o%C5%9B%C4%87
8e9d3f665db03bfdc81d5c9ce75c89dc96b027ecfa2433471ca11090471a56e7	"""Wszakże tam, na górze, są ruiny zamku, prawda?"""		https://pl.wikisource.org/wiki/Lalka_(Prus)/ca%C5%82o%C5%9B%C4%87
8e9ea41d5f49a4d802573c7823011715a7667059aa0ce5980c8f654b113a63cd	"""skąd mu przyszło do głowy?"""		https://pl.wikisource.org/wiki/Ma%C5%82e_kobietki
8ea08f14d431a107ac6a842f5e277f558f8cd891e99d2bceae4ec15820c5503d	"""Woda tu raczej ciemna niżli modra."""		https://pl.wikisource.org/wiki/Boska_Komedia_(Stanis%C5%82awski)/ca%C5%82o%C5%9B%C4%87
8ea5193b8825ad3248c2c0fc57060dcd90ead9d0f855b381c5611079d11096ac	"""Widzę Julię rozmawiającą z tym wojskowym."""		https://pl.wikisource.org/wiki/Ma%C5%82%C5%BCe%C5%84stwo_z_mi%C5%82o%C5%9Bci
8eae094a2d6350c499316a227de46f6269b3abddd0e178f84bcf7d8d3bf92b20	"""Co tylko ich w sąsiedztwie »caca«, to zaraz do buzi!"""		https://pl.wikisource.org/wiki/Ludzie_bezdomni/Ca%C5%82o%C5%9B%C4%87
8ebc2b67a67e519360390389701e922cdb4352c7c99acdd17836376489704dc6	"""Niech mnie usieką!..."""		https://pl.wikisource.org/wiki/Potop_(Sienkiewicz)/Tom_I/ca%C5%82o%C5%9B%C4%87
8ebfe3a20f028a6cb081d4d2ff0bfd0732b7922331cbc60f97649f37bc177a8f	"""Dokończysz mnie, kiedy zechcesz!"""		https://pl.wikisource.org/wiki/Potop_(Sienkiewicz)/Tom_I/ca%C5%82o%C5%9B%C4%87
8ec0a97668ca4dccf1ed02313fc2292dd550891a0664999a7e3ef833bedb1f82	"""Potem sama spać poszła."""		https://pl.wikisource.org/wiki/Ba%C5%9Bnie_(Grimm,_1940)/ca%C5%82o%C5%9B%C4%87
8ec5dca79c1126f2f2042a845ad4005b9dc2990e3f12c269c18f7c676d179451	"""Cisza uczyniła się okrutna, jeno węgielki spalone obsuwały się z szelestem na ziemię."""		https://pl.wikisource.org/wiki/Potop_(Sienkiewicz)/Tom_I/ca%C5%82o%C5%9B%C4%87
8ec6415268a336563d775a481423ba49bc734bc4338452e3ff317d7e5236a560	"""Pański sekret, to mój sekret."""		https://pl.wikisource.org/wiki/Lalka_(Prus)/ca%C5%82o%C5%9B%C4%87
8ecac745446e92aa593ba2113277dd8fe4201f2bbce12c4666de6b44f982df49	"""Nakoniec, mija ten dzień."""		https://pl.wikisource.org/wiki/Ma%C5%82%C5%BCe%C5%84stwo_z_mi%C5%82o%C5%9Bci
8ecb10f21cd00b655c4d1fddbe0268b3f7130b61047fc5d0d8cb67c8ef9249af	"""Judym szybko pobiegł na górę."""		https://pl.wikisource.org/wiki/Ludzie_bezdomni/Ca%C5%82o%C5%9B%C4%87
8ecd0becedf1a78d492d9322ca0385093f07baa623d6ebb9dca737db95fe87f3	"""Lisiecki stał się opryskliwszy niż dawniej, jakby przypuszczał, że niedługo wylecę z budy."""		https://pl.wikisource.org/wiki/Lalka_(Prus)/ca%C5%82o%C5%9B%C4%87
8ed1db8924649908b5a95059da35a8fe1ffa288be817c41683882c5b46ded5fa	"""Jasne płomienie poczęły huczeć i strzelać w kominie."""		https://pl.wikisource.org/wiki/Potop_(Sienkiewicz)/Tom_I/ca%C5%82o%C5%9B%C4%87
8ed8457f59a052e9771942dfc8a11f2b0c658dbd20e18e22d8eb7d4707722bb4	"""Zresztą ja tu rozkazuję nie jakieś tam młode panny."""		https://pl.wikisource.org/wiki/Ludzie_bezdomni/Ca%C5%82o%C5%9B%C4%87
8edd59d27343c42716e8fd9b830681ab226d7418d65a6bf5ff6c38f592821b54	"""Nieprawda, jeszcze nie wzięta!..."""		https://pl.wikisource.org/wiki/Potop_(Sienkiewicz)/Tom_I/ca%C5%82o%C5%9B%C4%87
8ee166019af9c6fbf64d7509450f83cf8ea19a9ac2f8d7722824a5cf1499c62a	"""Przecie się tu doskonale z ludźmi rozmówi..."""		https://pl.wikisource.org/wiki/Ludzie_bezdomni/Ca%C5%82o%C5%9B%C4%87
8ee3afeae8c2d7d2bf2d3549cf2446c5d73b8c814972ea023e664edef66fc6e3	"""Żebyś nad nimi po nocach łez dużo nie wylewała..."""		https://pl.wikisource.org/wiki/Ludzie_bezdomni/Ca%C5%82o%C5%9B%C4%87
8ee796dd064c08484b991419e16705747f5c0a5a8c7015f1104316ed5562520a	"""Pewnego dnia rano, o świcie usłyszeliśmy, że skowyczy."""		https://pl.wikisource.org/wiki/Ludzie_bezdomni/Ca%C5%82o%C5%9B%C4%87
8ef2cbbf4e9642fc190170120308db3e376f436089d533cc4944575c4f434e53	"""Wypili herbatę we troje i przed dziesiątą udali się na kolej."""		https://pl.wikisource.org/wiki/Lalka_(Prus)/ca%C5%82o%C5%9B%C4%87
8ef315cce5c0654d8ad889363d5078c7483b8c837f55313b75c2aa15e8d52b6e	"""Niektórzy też myśleli o zbawieniu i noc spędzali na modlitwach."""		https://pl.wikisource.org/wiki/Potop_(Sienkiewicz)/Tom_I/ca%C5%82o%C5%9B%C4%87
